;PlayerReplayID;AC_FRAME;Race;NumberOfBuildings;NumberOfWorkers;NumberOfAttackUnits;NumberOfAttacks;RatioAttackToNon;exp_feature1;exp_feature2;exp_feature3;exp_feature4;exp_feature5;exp_feature6;exp_feature7;exp_feature8;exp_feature9;exp_feature10;exp_feature11;exp_feature12;exp_feature13;Results1;Results2;Results3;Results4;Results5;Time
1430;5;493;2;1;5;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0:00:21
1431;5;763;2;1;5;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0:00:32
1432;5;988;2;1;5;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0:00:41
1433;5;1213;2;1;5;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0:00:51
1434;5;1456;2;1;5;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0:01:01
1435;5;1693;2;2;5;0;0;0;0;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0:01:11
1436;5;1923;2;2;5;0;0;0;0;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0:01:21
1437;5;2163;2;2;5;0;0;0;0;1;0;1;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0:01:31
1438;5;2408;2;4;5;0;0;0;1;1;0;1;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0:01:41
1439;5;2648;2;4;5;0;0;0;1;1;0;1;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0:01:51
1440;5;2888;2;4;5;0;0;0;1;1;0;1;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0:02:01
1441;5;3123;2;4;5;0;0;0;1;1;1;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0:02:11
1442;5;3368;2;4;5;0;0;0;1;1;1;1;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0:02:21
1443;5;3628;2;4;5;0;0;0;1;1;1;1;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0:02:32
1444;5;3863;2;4;5;0;0;0;1;1;1;1;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0:02:42
1445;5;4083;2;4;5;0;0;0;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0:02:51
1446;5;4323;2;4;5;0;0;0;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0:03:02
1447;5;4563;2;4;5;0;0;0;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0:03:12
1448;5;4808;2;4;5;0;0;0;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0:03:22
1449;5;5048;2;4;5;0;0;0;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0:03:32
1450;5;5288;2;4;5;0;0;0;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0:03:42
1451;5;5548;2;4;5;0;0;0;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0:03:53
1452;5;5773;2;4;5;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0:04:02
1453;5;6043;2;4;5;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0:04:14
1454;5;6268;2;4;5;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0:04:23
1455;5;6518;2;4;5;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0:04:34
1456;5;6743;2;4;5;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0:04:43
1785;6;6;0;1;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
1786;6;244;0;1;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
1787;6;535;0;1;5;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
1788;6;723;0;1;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
1789;6;1014;0;1;5;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
1790;6;1302;0;2;4;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;
1791;6;1479;0;2;5;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;
1792;6;1695;0;2;6;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;
1793;6;1981;0;2;6;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;
1794;6;2223;0;2;6;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;
1795;6;2447;0;2;6;1;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;
1796;6;2682;0;2;6;1;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;
1797;6;2946;0;2;6;1;1;0.04;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;
1798;6;3121;0;2;6;1;1;0.04;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;
1799;6;3371;0;2;8;1;1;0.03;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;
1800;6;3695;0;2;8;1;1;0.03;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;
1801;6;4002;0;2;9;1;1;0.03;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;
1802;6;4082;0;2;9;1;2;0.12;0;0;0;1;0;1;0;1;0;0;0;0;0;0;0;0;0;0;
1803;6;4326;0;3;9;1;4;0.26;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;
1804;6;4564;0;3;10;1;4;0.27;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;
1805;6;4801;0;4;10;1;4;0.3;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;
1806;6;5066;0;4;10;1;4;0.3;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;
1807;6;5286;0;4;10;2;4;0.29;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;
1808;6;5523;0;4;11;2;4;0.28;0;0;0;0;1;1;1;1;0;0;0;0;0;0;0;0;0;0;
1809;6;5765;0;4;11;3;6;0.27;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;
1810;6;6016;0;4;11;3;6;0.26;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;
1811;6;6244;0;4;12;4;6;0.25;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;
1812;6;6494;0;4;13;5;7;0.24;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;
1813;6;6723;0;4;13;5;9;0.24;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;
1814;6;6961;0;4;14;6;11;0.25;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;
1815;6;7201;0;4;14;8;11;0.23;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;
1816;6;7443;0;4;14;9;12;0.22;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;
1817;6;7682;0;4;14;10;14;0.2;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;
1818;6;7921;0;4;14;12;15;0.19;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;
1819;6;8164;0;4;14;12;15;0.17;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;
1820;6;8402;0;4;14;14;16;0.16;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;
1821;6;8642;0;4;14;14;17;0.16;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;
1822;6;8882;0;4;14;14;18;0.15;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;
1823;6;9123;0;4;14;15;19;0.14;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;
1824;6;9376;0;4;14;16;20;0.14;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;
1825;6;9602;0;4;14;17;20;0.13;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;
1826;6;9841;0;4;14;17;21;0.13;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;
1827;6;10082;0;4;14;19;23;0.13;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;
1828;6;10324;0;4;14;19;24;0.12;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;
1829;6;10564;0;4;14;20;24;0.12;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;
1830;6;10806;0;4;14;21;26;0.12;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;
1831;6;11042;0;4;14;22;26;0.11;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;
1832;6;11283;0;4;14;23;27;0.11;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;
1833;6;11524;0;4;14;23;28;0.1;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;
1834;6;11761;0;4;14;26;28;0.1;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;
1835;6;12005;0;4;14;26;29;0.1;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;
1836;6;12247;0;4;14;26;29;0.09;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;
1837;6;12484;0;4;14;29;29;0.09;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;
1838;6;12722;0;4;14;29;30;0.09;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;
1839;6;12964;0;4;14;29;30;0.08;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;
1840;6;13206;0;4;14;32;31;0.08;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;
1841;6;13443;0;4;14;33;32;0.08;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;
1842;6;13681;0;4;14;33;32;0.08;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;
1843;6;13922;0;4;14;33;33;0.08;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;
1844;6;14166;0;4;14;35;33;0.07;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;
1845;6;14403;0;4;14;35;33;0.07;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;
1846;6;14641;0;4;14;35;33;0.07;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;
1847;6;14883;0;4;14;35;33;0.07;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;
1848;6;15126;0;4;14;36;33;0.07;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;
1849;6;15369;0;4;14;36;34;0.07;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;
1850;6;15602;0;4;14;36;34;0.06;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;
1851;6;15844;0;4;14;37;35;0.06;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;
1852;6;16081;0;4;14;39;36;0.06;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;
1853;6;16323;0;4;14;40;36;0.06;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;
1854;6;16563;0;4;14;40;36;0.06;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;
1855;6;16801;0;4;14;43;36;0.06;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;
1856;6;17043;0;4;14;43;36;0.06;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;
1857;6;17282;0;4;14;43;36;0.06;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;
1858;6;17523;0;4;14;43;36;0.06;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;
1859;6;17769;0;4;14;44;36;0.05;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;
1860;6;18003;0;4;14;48;36;0.05;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;
1861;6;18242;0;4;14;48;36;0.05;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;
1862;6;18485;0;5;13;48;37;0.05;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;
1863;6;18735;0;5;13;51;37;0.05;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;
1864;6;18963;0;5;13;51;37;0.05;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;
1865;6;19215;0;5;13;54;37;0.05;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;
1866;6;19451;0;5;13;54;37;0.05;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;
1867;6;19687;0;5;13;56;38;0.05;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;
1868;6;19922;0;5;13;56;39;0.05;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;
1869;6;20163;0;5;14;57;39;0.05;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;
1870;6;20409;0;5;14;58;39;0.05;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;
1871;6;20648;0;6;13;60;40;0.05;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;
1872;6;20890;0;6;13;61;41;0.05;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;
1873;6;21134;0;6;13;63;41;0.05;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;
1874;6;21382;0;6;13;65;41;0.05;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;
1875;6;21616;0;6;13;66;41;0.05;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;
1876;6;21845;0;6;14;67;42;0.05;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;
1877;6;22091;0;6;14;68;43;0.05;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;
1878;6;22322;0;6;15;68;43;0.05;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;
1879;6;22567;0;6;15;70;43;0.05;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;
1880;6;22809;0;6;16;71;44;0.05;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;
1881;6;23050;0;6;16;72;44;0.05;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;
1882;6;23293;0;6;16;73;45;0.05;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;
1883;6;23521;0;6;16;75;46;0.05;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;
1884;6;23773;0;6;16;75;46;0.04;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;
1885;6;24011;0;6;16;78;46;0.04;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;
1886;6;24246;0;6;16;78;46;0.04;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;
1887;6;24481;0;7;15;79;46;0.04;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;
1888;6;24735;0;7;15;81;47;0.04;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;
1889;6;24980;0;7;15;81;47;0.04;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;
1890;6;25205;0;7;15;85;47;0.04;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;
1891;6;25445;0;7;15;85;47;0.04;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;
1892;6;25702;0;7;15;86;47;0.04;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;
1893;6;25924;0;7;15;89;47;0.04;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;
1894;6;26186;0;7;15;89;50;0.04;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;
1895;6;26407;0;7;15;91;50;0.04;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;
1896;6;26641;0;7;15;93;50;0.04;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;
1897;6;26904;0;7;15;93;51;0.04;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;
1898;6;27129;0;7;15;95;53;0.04;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;
1899;6;27375;0;7;15;95;54;0.04;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;
1900;6;27608;0;7;15;97;60;0.04;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;
1901;6;27841;0;7;15;99;62;0.04;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;
1902;6;28084;0;7;15;99;63;0.04;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;
1903;6;28329;0;7;15;101;66;0.05;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;
1904;6;28561;0;7;15;101;68;0.05;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;
2142;7;3;2;1;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0:00:00
2143;7;268;2;1;5;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0:00:11
2144;7;493;2;1;5;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0:00:21
2145;7;763;2;1;5;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0:00:32
2146;7;988;2;1;5;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0:00:41
2147;7;1213;2;1;5;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0:00:51
2148;7;1456;2;1;5;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0:01:01
2149;7;1693;2;2;5;0;0;0;0;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0:01:11
2150;7;1940;2;2;5;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0:01:21
2151;7;2163;2;2;5;0;0;0;0;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0:01:31
2499;8;3;2;1;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0:00:00
2500;8;313;2;1;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0:00:13
2501;8;703;2;1;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0:00:30
2503;8;1013;2;1;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0:00:43
2504;8;1203;2;1;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0:00:51
2505;8;1618;2;2;5;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0:01:08
2506;8;1683;2;2;5;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0:01:11
2507;8;1953;2;3;5;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0:01:22
2508;8;2263;2;3;5;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0:01:35
2856;9;3;0;1;4;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;
2857;9;241;0;1;5;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;
2858;9;485;0;1;6;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;
2859;9;723;0;1;7;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;
2860;9;963;0;1;9;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;
2861;9;1202;0;2;8;0;0;0;0;0;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;
2862;9;1445;0;2;10;0;0;0;0;0;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;
2863;9;1682;0;2;10;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;
2864;9;1925;0;2;10;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;
2865;9;2162;0;3;9;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;
2866;9;2404;0;3;9;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;
2867;9;2642;0;4;9;0;0;0;0;0;0;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;
2868;9;2884;0;4;9;0;0;0;0;0;0;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;
2869;9;3122;0;4;9;0;0;0;0;0;0;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;
2870;9;3364;0;4;9;0;0;0;0;0;0;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;
2871;9;3601;0;4;9;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;
2872;9;3843;0;4;10;3;0;0;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;
2873;9;4081;0;6;1;3;0;0;0;0;0;1;0;1;1;1;0;0;0;0;0;0;0;0;0;0;
2874;9;4324;0;8;1;3;6;0.01;0;0;0;1;0;1;1;1;0;0;0;0;0;0;0;0;0;0;
2875;9;4565;0;8;2;3;6;0.01;0;0;0;1;0;1;1;1;0;0;0;0;0;0;0;0;0;0;
2876;9;4801;0;8;2;4;6;0;0;0;0;1;0;1;1;1;0;0;0;0;0;0;0;0;0;0;
2877;9;5042;0;8;3;4;6;0;0;0;0;1;0;1;1;1;0;0;0;0;0;0;0;0;0;0;
2878;9;5285;0;8;3;4;8;0.01;0;0;0;1;0;1;1;1;0;0;0;0;0;0;0;0;0;0;
2879;9;5524;0;8;3;5;8;0.01;0;0;0;1;0;1;1;1;0;0;0;0;0;0;0;0;0;0;
2880;9;5763;0;8;4;5;8;0.01;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;
2881;9;6005;0;8;4;5;10;0.01;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;
2882;9;6245;0;8;4;5;10;0.01;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;
2883;9;6481;0;8;4;5;10;0.01;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;
2884;9;6723;0;8;5;5;10;0.01;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;
2885;9;6963;0;9;6;8;10;0.01;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;
2886;9;7205;0;9;6;8;10;0;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;
2887;9;7441;0;9;7;8;16;0.01;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;
2888;9;7681;0;9;7;9;16;0.01;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;
2889;9;7921;0;9;9;9;16;0.01;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;
2890;9;8164;0;9;11;9;18;0.01;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;
2891;9;8404;0;9;11;11;18;0.01;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;
2892;9;8644;0;10;11;11;18;0.01;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;
2893;9;8883;0;11;10;12;22;0.01;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;
2894;9;9122;0;12;9;12;22;0.01;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;
2895;9;9363;0;12;11;12;24;0.01;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;
2896;9;9605;0;12;14;12;24;0.01;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;
2897;9;9841;0;12;14;13;24;0.01;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;
2898;9;10083;0;13;14;13;24;0.01;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;
2899;9;10321;0;14;14;13;26;0.01;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;
2900;9;10561;0;14;16;14;26;0.01;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;
2901;9;10803;0;15;15;15;26;0.01;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;
2902;9;11044;0;16;14;16;28;0.01;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;
2903;9;11285;0;16;14;17;30;0.01;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;
2904;9;11522;0;16;15;17;32;0.01;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;
2905;9;11763;0;16;16;17;34;0.01;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;
2906;9;12001;0;16;18;17;34;0.01;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;
2907;9;12241;0;17;17;18;34;0.01;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;
2908;9;12483;0;17;18;18;34;0.01;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;
2909;9;12724;0;18;18;19;36;0.01;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;
2910;9;12962;0;18;19;20;36;0.01;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;
2911;9;13205;0;19;18;21;37;0.01;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;
2912;9;13444;0;19;18;22;39;0.01;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;
2913;9;13682;0;19;18;24;41;0.01;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;
2914;9;13921;0;19;18;25;43;0.01;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;
2915;9;14163;0;19;19;26;46;0.01;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;
2916;9;14404;0;19;19;29;48;0.01;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;
2917;9;14641;0;20;18;30;50;0.01;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;
2918;9;14881;0;20;20;30;56;0.01;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;
2919;9;15121;0;20;22;32;57;0.01;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;
2920;9;15362;0;20;24;32;57;0.01;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;
2921;9;15601;0;20;25;33;61;0.01;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;
2922;9;15845;0;20;29;33;61;0.01;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;
