;PlayerReplayID;AC_FRAME;Race;NumberOfBuildings;NumberOfWorkers;NumberOfAttackUnits;NumberOfAttacks;RatioAttackToNon;exp_feature1;exp_feature2;exp_feature3;exp_feature4;exp_feature5;exp_feature6;exp_feature7;exp_feature8;exp_feature9;exp_feature10;exp_feature11;exp_feature12;exp_feature13;Results1;Results2;Results3;Results4;;Time
234;5;1693;2;2;5;0;0;0;0;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;;0:01:11
235;5;1923;2;2;5;0;0;0;0;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;;0:01:21
236;5;2163;2;2;5;0;0;0;0;1;0;1;1;0;0;0;0;0;0;0;0;1;0;0;0;;0:01:31
237;5;2408;2;4;5;0;0;0;1;1;0;1;1;0;0;0;0;0;0;0;0;1;0;0;0;;0:01:41
238;5;2648;2;4;5;0;0;0;1;1;0;1;1;0;0;0;0;0;0;0;0;1;0;0;0;;0:01:51
239;5;2888;2;4;5;0;0;0;1;1;0;1;1;0;0;0;0;0;0;0;0;1;0;0;0;;0:02:01
240;5;3123;2;4;5;0;0;0;1;1;1;1;0;0;0;0;0;0;0;0;0;1;0;0;0;;0:02:11
241;5;3368;2;4;5;0;0;0;1;1;1;1;1;0;0;0;0;0;0;0;0;1;0;0;0;;0:02:21
242;5;3628;2;4;5;0;0;0;1;1;1;1;1;0;0;0;0;0;0;0;0;1;0;0;0;;0:02:32
243;5;3863;2;4;5;0;0;0;1;1;1;1;1;0;0;0;0;0;0;0;0;1;0;0;0;;0:02:42
244;5;4083;2;4;5;0;0;0;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;;0:02:51
245;5;4323;2;4;5;0;0;0;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;;0:03:02
246;5;4563;2;4;5;0;0;0;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;;0:03:12
247;5;4808;2;4;5;0;0;0;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;;0:03:22
248;5;5048;2;4;5;0;0;0;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;;0:03:32
249;5;5288;2;4;5;0;0;0;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;;0:03:42
250;5;5548;2;4;5;0;0;0;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;;0:03:53
251;5;5773;2;4;5;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0:04:02
252;5;6043;2;4;5;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0:04:14
253;5;6268;2;4;5;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0:04:23
254;5;6518;2;4;5;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0:04:34
255;5;6743;2;4;5;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0:04:43
256;6;6;0;1;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;
257;6;244;0;1;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;
258;6;535;0;1;5;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;;
259;6;723;0;1;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;
260;6;1014;0;1;5;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;;
261;6;1302;0;2;4;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;;
262;6;1479;0;2;5;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;;
263;6;1695;0;2;6;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;;
264;6;1981;0;2;6;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;;
265;6;2223;0;2;6;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;;
266;6;2447;0;2;6;1;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;;
267;6;2682;0;2;6;1;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;;
268;6;2946;0;2;6;1;1;0.04;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;;
269;6;3121;0;2;6;1;1;0.04;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;;
270;6;3371;0;2;8;1;1;0.03;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;;
271;6;3695;0;2;8;1;1;0.03;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;;
272;6;4002;0;2;9;1;1;0.03;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;;
273;6;4082;0;2;9;1;2;0.12;0;0;0;1;0;1;0;1;0;0;0;0;0;0;0;0;0;;
274;6;4326;0;3;9;1;4;0.26;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;;
275;6;4564;0;3;10;1;4;0.27;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;;
276;6;4801;0;4;10;1;4;0.3;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;;
277;6;5066;0;4;10;1;4;0.3;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;;
278;6;5286;0;4;10;2;4;0.29;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;;
279;6;5523;0;4;11;2;4;0.28;0;0;0;0;1;1;1;1;0;0;0;0;0;0;0;0;0;;
280;6;5765;0;4;11;3;6;0.27;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;;
281;6;6016;0;4;11;3;6;0.26;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;;
282;6;6244;0;4;12;4;6;0.25;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;;
283;6;6494;0;4;13;5;7;0.24;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;;
284;6;6723;0;4;13;5;9;0.24;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;;
285;6;6961;0;4;14;6;11;0.25;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;;
286;6;7201;0;4;14;8;11;0.23;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;;
287;6;7443;0;4;14;9;12;0.22;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;;
288;6;7682;0;4;14;10;14;0.2;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;;
289;6;7921;0;4;14;12;15;0.19;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;;
290;6;8164;0;4;14;12;15;0.17;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;;
291;6;8402;0;4;14;14;16;0.16;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;;
292;6;8642;0;4;14;14;17;0.16;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;;
293;6;8882;0;4;14;14;18;0.15;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;;
294;6;9123;0;4;14;15;19;0.14;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;;
295;6;9376;0;4;14;16;20;0.14;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;;
296;6;9602;0;4;14;17;20;0.13;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;;
297;6;9841;0;4;14;17;21;0.13;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;;
298;6;10082;0;4;14;19;23;0.13;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;;
299;6;10324;0;4;14;19;24;0.12;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;;
300;6;10564;0;4;14;20;24;0.12;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;;
301;6;10806;0;4;14;21;26;0.12;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;;
302;6;11042;0;4;14;22;26;0.11;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;;
303;6;11283;0;4;14;23;27;0.11;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;;
304;6;11524;0;4;14;23;28;0.1;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;;
305;6;11761;0;4;14;26;28;0.1;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;;
306;6;12005;0;4;14;26;29;0.1;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;;
307;6;12247;0;4;14;26;29;0.09;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;;
308;6;12484;0;4;14;29;29;0.09;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;;
309;6;12722;0;4;14;29;30;0.09;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;;
310;6;12964;0;4;14;29;30;0.08;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;;
311;6;13206;0;4;14;32;31;0.08;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;;
312;6;13443;0;4;14;33;32;0.08;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;;
313;6;13681;0;4;14;33;32;0.08;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;;
314;6;13922;0;4;14;33;33;0.08;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;;
315;6;14166;0;4;14;35;33;0.07;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;;
316;6;14403;0;4;14;35;33;0.07;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;;
317;6;14641;0;4;14;35;33;0.07;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;;
318;6;14883;0;4;14;35;33;0.07;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;;
319;6;15126;0;4;14;36;33;0.07;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;;
320;6;15369;0;4;14;36;34;0.07;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;;
321;6;15602;0;4;14;36;34;0.06;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;;
322;6;15844;0;4;14;37;35;0.06;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;;
323;6;16081;0;4;14;39;36;0.06;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;;
324;6;16323;0;4;14;40;36;0.06;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;;
325;6;16563;0;4;14;40;36;0.06;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;;
326;6;16801;0;4;14;43;36;0.06;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;;
327;6;17043;0;4;14;43;36;0.06;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;;
328;6;17282;0;4;14;43;36;0.06;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;;
329;6;17523;0;4;14;43;36;0.06;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;;
330;6;17769;0;4;14;44;36;0.05;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;;
331;6;18003;0;4;14;48;36;0.05;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;;
332;6;18242;0;4;14;48;36;0.05;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;;
333;6;18485;0;5;13;48;37;0.05;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;;
334;6;18735;0;5;13;51;37;0.05;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;;
335;6;18963;0;5;13;51;37;0.05;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;;
336;6;19215;0;5;13;54;37;0.05;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;;
337;6;19451;0;5;13;54;37;0.05;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;;
338;6;19687;0;5;13;56;38;0.05;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;;
339;6;19922;0;5;13;56;39;0.05;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;;
340;6;20163;0;5;14;57;39;0.05;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;;
341;6;20409;0;5;14;58;39;0.05;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;;
342;6;20648;0;6;13;60;40;0.05;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;;
343;6;20890;0;6;13;61;41;0.05;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;;
344;6;21134;0;6;13;63;41;0.05;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;;
345;6;21382;0;6;13;65;41;0.05;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;;
346;6;21616;0;6;13;66;41;0.05;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;;
347;6;21845;0;6;14;67;42;0.05;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;;
348;6;22091;0;6;14;68;43;0.05;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;;
349;6;22322;0;6;15;68;43;0.05;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;;
350;6;22567;0;6;15;70;43;0.05;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;;
351;6;22809;0;6;16;71;44;0.05;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;;
352;6;23050;0;6;16;72;44;0.05;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;;
353;6;23293;0;6;16;73;45;0.05;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;;
354;6;23521;0;6;16;75;46;0.05;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;;
355;6;23773;0;6;16;75;46;0.04;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;;
356;6;24011;0;6;16;78;46;0.04;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;;
357;6;24246;0;6;16;78;46;0.04;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;;
358;6;24481;0;7;15;79;46;0.04;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;;
359;6;24735;0;7;15;81;47;0.04;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;;
360;6;24980;0;7;15;81;47;0.04;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;;
361;6;25205;0;7;15;85;47;0.04;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;;
362;6;25445;0;7;15;85;47;0.04;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;;
363;6;25702;0;7;15;86;47;0.04;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;;
364;6;25924;0;7;15;89;47;0.04;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;;
365;6;26186;0;7;15;89;50;0.04;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;;
366;6;26407;0;7;15;91;50;0.04;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;;
367;6;26641;0;7;15;93;50;0.04;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;;
368;6;26904;0;7;15;93;51;0.04;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;;
369;6;27129;0;7;15;95;53;0.04;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;;
370;6;27375;0;7;15;95;54;0.04;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;;
371;6;27608;0;7;15;97;60;0.04;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;;
372;6;27841;0;7;15;99;62;0.04;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;;
373;6;28084;0;7;15;99;63;0.04;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;;
374;6;28329;0;7;15;101;66;0.05;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;;
375;6;28561;0;7;15;101;68;0.05;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;;
376;7;3;2;1;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0:00:00
377;7;268;2;1;5;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;;0:00:11
378;7;493;2;1;5;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;;0:00:21
379;7;763;2;1;5;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;;0:00:32
380;7;988;2;1;5;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;;0:00:41
381;7;1213;2;1;5;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;;0:00:51
382;7;1456;2;1;5;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;;0:01:01
383;7;1693;2;2;5;0;0;0;0;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;;0:01:11
384;7;1940;2;2;5;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0:01:21
385;7;2163;2;2;5;0;0;0;0;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;;0:01:31
386;8;3;2;1;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0:00:00
387;8;313;2;1;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0:00:13
388;8;703;2;1;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0:00:30
389;8;1013;2;1;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0:00:43
390;8;1203;2;1;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0:00:51
391;8;1618;2;2;5;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0:01:08
392;8;1683;2;2;5;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0:01:11
393;8;1953;2;3;5;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0:01:22
394;8;2263;2;3;5;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;;0:01:35
395;9;3;0;1;4;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;;
396;9;241;0;1;5;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;;
397;9;485;0;1;6;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;;
398;9;723;0;1;7;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;;
399;9;963;0;1;9;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;;
400;9;1202;0;2;8;0;0;0;0;0;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0;;
401;9;1445;0;2;10;0;0;0;0;0;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0;;
402;9;1682;0;2;10;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;;
403;9;1925;0;2;10;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;;
404;9;2162;0;3;9;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;;
405;9;2404;0;3;9;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;;
406;9;2642;0;4;9;0;0;0;0;0;0;1;0;1;1;0;0;0;0;0;0;0;0;0;0;;
407;9;2884;0;4;9;0;0;0;0;0;0;1;0;1;1;0;0;0;0;0;0;0;0;0;0;;
408;9;3122;0;4;9;0;0;0;0;0;0;1;0;1;1;0;0;0;0;0;0;0;0;0;0;;
409;9;3364;0;4;9;0;0;0;0;0;0;1;0;1;1;0;0;0;0;0;0;0;0;0;0;;
410;9;3601;0;4;9;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;;
411;9;3843;0;4;10;3;0;0;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;;
412;9;4081;0;6;1;3;0;0;0;0;0;1;0;1;1;1;0;0;0;0;0;0;0;0;0;;
413;9;4324;0;8;1;3;6;0.01;0;0;0;1;0;1;1;1;0;0;0;0;0;0;0;0;0;;
414;9;4565;0;8;2;3;6;0.01;0;0;0;1;0;1;1;1;0;0;0;0;0;0;0;0;0;;
415;9;4801;0;8;2;4;6;0;0;0;0;1;0;1;1;1;0;0;0;0;0;0;0;0;0;;
416;9;5042;0;8;3;4;6;0;0;0;0;1;0;1;1;1;0;0;0;0;0;0;0;0;0;;
417;9;5285;0;8;3;4;8;0.01;0;0;0;1;0;1;1;1;0;0;0;0;0;0;0;0;0;;
418;9;5524;0;8;3;5;8;0.01;0;0;0;1;0;1;1;1;0;0;0;0;0;0;0;0;0;;
419;9;5763;0;8;4;5;8;0.01;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;;
420;9;6005;0;8;4;5;10;0.01;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;;
421;9;6245;0;8;4;5;10;0.01;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;;
422;9;6481;0;8;4;5;10;0.01;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;;
423;9;6723;0;8;5;5;10;0.01;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;;
424;9;6963;0;9;6;8;10;0.01;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;;
425;9;7205;0;9;6;8;10;0;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;;
426;9;7441;0;9;7;8;16;0.01;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;;
427;9;7681;0;9;7;9;16;0.01;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;;
428;9;7921;0;9;9;9;16;0.01;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;;
429;9;8164;0;9;11;9;18;0.01;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;;
430;9;8404;0;9;11;11;18;0.01;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;;
431;9;8644;0;10;11;11;18;0.01;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;;
432;9;8883;0;11;10;12;22;0.01;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;;
433;9;9122;0;12;9;12;22;0.01;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;;
434;9;9363;0;12;11;12;24;0.01;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;;
435;9;9605;0;12;14;12;24;0.01;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;;
436;9;9841;0;12;14;13;24;0.01;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;;
437;9;10083;0;13;14;13;24;0.01;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;;
438;9;10321;0;14;14;13;26;0.01;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;;
439;9;10561;0;14;16;14;26;0.01;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;;
440;9;10803;0;15;15;15;26;0.01;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;;
441;9;11044;0;16;14;16;28;0.01;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;;
442;9;11285;0;16;14;17;30;0.01;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;;
443;9;11522;0;16;15;17;32;0.01;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;;
444;9;11763;0;16;16;17;34;0.01;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;;
445;9;12001;0;16;18;17;34;0.01;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;;
446;9;12241;0;17;17;18;34;0.01;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;;
447;9;12483;0;17;18;18;34;0.01;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;;
448;9;12724;0;18;18;19;36;0.01;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;;
449;9;12962;0;18;19;20;36;0.01;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;;
450;9;13205;0;19;18;21;37;0.01;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;;
451;9;13444;0;19;18;22;39;0.01;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;;
452;9;13682;0;19;18;24;41;0.01;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;;
453;9;13921;0;19;18;25;43;0.01;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;;
454;9;14163;0;19;19;26;46;0.01;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;;
455;9;14404;0;19;19;29;48;0.01;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;;
456;9;14641;0;20;18;30;50;0.01;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;;
457;9;14881;0;20;20;30;56;0.01;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;;
458;9;15121;0;20;22;32;57;0.01;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;;
459;9;15362;0;20;24;32;57;0.01;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;;
460;9;15601;0;20;25;33;61;0.01;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;;
461;9;15845;0;20;29;33;61;0.01;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;;
462;9;16081;0;20;31;35;61;0.01;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;;
463;9;16323;0;20;32;36;61;0.01;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;;
464;9;16561;0;20;33;38;65;0.01;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;;
465;9;16804;0;21;33;39;66;0.01;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;;
466;9;17043;0;22;35;39;68;0.01;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;;
467;9;17282;0;23;36;39;69;0.01;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;;
468;9;17521;0;23;39;40;69;0.01;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;;
469;9;17763;0;23;42;40;69;0.01;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;;
470;9;18002;0;23;43;42;70;0.01;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;;
471;9;18241;0;23;43;42;70;0.01;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;;
472;9;18483;0;23;43;43;74;0.01;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;;
473;9;18723;0;23;43;47;74;0.01;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;;
474;9;18961;0;23;43;54;75;0.01;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;;
